codgeo,dep,reg,weight_dep,weight_reg,weight_fr
02533,02,32.0,21,1,1
02534,02,32.0,11,0,0
02535,02,32.0,25,2,1
02536,02,32.0,6,0,0
02537,02,32.0,21,1,1
02538,02,32.0,13,1,1
02539,02,32.0,137,11,10
02540,02,32.0,240,20,17
02541,02,32.0,63,5,4
02542,02,32.0,4,0,0
02543,02,32.0,407,35,30
02544,02,32.0,119,10,8
02545,02,32.0,40,3,3
02546,02,32.0,42,3,3
02547,02,32.0,2,0,0
02548,02,32.0,74,6,5
02549,02,32.0,149,12,11
02550,02,32.0,21,1,1
02551,02,32.0,25,2,1
02552,02,32.0,34,3,2
02553,02,32.0,50,4,3
02554,02,32.0,175,15,13
02555,02,32.0,412,35,30
02556,02,32.0,18,1,1
02557,02,32.0,26,2,1
02558,02,32.0,503,43,37
02559,02,32.0,101,8,7
02560,02,32.0,43,3,3
02561,02,32.0,31,2,2
02562,02,32.0,22,1,1
02563,02,32.0,36,3,2
02564,02,32.0,102,8,7
02565,02,32.0,59,5,4
02566,02,32.0,216,18,16
02567,02,32.0,41,3,3
02568,02,32.0,30,2,2
02569,02,32.0,93,8,6
02570,02,32.0,36,3,2
02571,02,32.0,125,10,9
02572,02,32.0,105,9,7
02573,02,32.0,12,1,0
02574,02,32.0,280,24,20
02575,02,32.0,330,28,24
02576,02,32.0,40,3,3
02577,02,32.0,3,0,0
02578,02,32.0,17,1,1
02579,02,32.0,8,0,0
02580,02,32.0,148,12,11
02581,02,32.0,68,5,5
02582,02,32.0,3,0,0
02583,02,32.0,11,0,0
02584,02,32.0,26,2,1
02585,02,32.0,54,4,4
02586,02,32.0,29,2,2
02587,02,32.0,72,6,5
02588,02,32.0,15,1,1
02589,02,32.0,26,2,1
02590,02,32.0,33,2,2
02591,02,32.0,9,0,0
02592,02,32.0,18,1,1
02593,02,32.0,182,15,13
02594,02,32.0,31,2,2
02595,02,32.0,10,0,0
02596,02,32.0,142,12,10
02598,02,32.0,121,10,8
02599,02,32.0,56,4,4
02600,02,32.0,70,6,5
02601,02,32.0,42,3,3
02602,02,32.0,338,29,25
02604,02,32.0,15,1,1
02605,02,32.0,15,1,1
02606,02,32.0,15,1,1
02607,02,32.0,14,1,1
02608,02,32.0,90,7,6
02609,02,32.0,4,0,0
02610,02,32.0,114,9,8
02612,02,32.0,26,2,1
02613,02,32.0,89,7,6
02614,02,32.0,37,3,2
02615,02,32.0,66,5,4
02616,02,32.0,42,3,3
02617,02,32.0,73,6,5
02618,02,32.0,119,10,8
02619,02,32.0,147,12,10
02620,02,32.0,74,6,5
02621,02,32.0,80,6,5
02622,02,32.0,10,0,0
02623,02,32.0,19,1,1
02624,02,32.0,54,4,4
02625,02,32.0,30,2,2
02626,02,32.0,43,3,3
02627,02,32.0,23,2,1
02628,02,32.0,18,1,1
02629,02,32.0,34,2,2
02631,02,32.0,89,7,6
02632,02,32.0,11,0,0
02633,02,32.0,12,1,0
02634,02,32.0,4,0,0
02635,02,32.0,32,2,2
02636,02,32.0,39,3,2
02637,02,32.0,57,4,4
02638,02,32.0,18,1,1
02639,02,32.0,56,4,4
02640,02,32.0,32,2,2
02641,02,32.0,22,1,1
02642,02,32.0,35,3,2
02643,02,32.0,123,10,9
02644,02,32.0,72,6,5
02645,02,32.0,45,3,3
02647,02,32.0,13,1,1
02648,02,32.0,368,31,27
02649,02,32.0,37,3,2
02650,02,32.0,77,6,5
02651,02,32.0,5,0,0
02652,02,32.0,22,1,1
02653,02,32.0,72,6,5
02654,02,32.0,18,1,1
02655,02,32.0,6,0,0
02656,02,32.0,51,4,3
02657,02,32.0,50,4,3
02658,02,32.0,50,4,3
02659,02,32.0,106,9,7
02660,02,32.0,6,0,0
02661,02,32.0,52,4,3
02662,02,32.0,47,4,3
02663,02,32.0,44,3,3
02664,02,32.0,5,0,0
02665,02,32.0,64,5,4
02666,02,32.0,198,17,14
02667,02,32.0,53,4,3
02668,02,32.0,193,16,14
02670,02,32.0,32,2,2
02671,02,32.0,43,3,3
02672,02,32.0,55,4,4
02673,02,32.0,92,7,6
02674,02,32.0,10,0,0
02675,02,32.0,7,0,0
02676,02,32.0,350,30,25
02677,02,32.0,52,4,3
02678,02,32.0,13,1,1
02679,02,32.0,32,2,2
02680,02,32.0,421,36,31
02681,02,32.0,35,3,2
02682,02,32.0,8,0,0
02683,02,32.0,23,2,1
02684,02,32.0,680,58,50
02685,02,32.0,23,2,1
02686,02,32.0,61,5,4
02687,02,32.0,68,5,5
02688,02,32.0,1,0,0
02689,02,32.0,8,0,0
02690,02,32.0,17,1,1
02691,02,32.0,10338,894,766
02693,02,32.0,22,1,1
02694,02,32.0,125,10,9
02695,02,32.0,2,0,0
02696,02,32.0,4,0,0
02697,02,32.0,66,5,4
02698,02,32.0,20,1,1
02699,02,32.0,63,5,4
02701,02,32.0,143,12,10
02702,02,32.0,129,11,9
02703,02,32.0,209,18,15
02704,02,32.0,54,4,4
02705,02,32.0,47,4,3
02706,02,32.0,90,7,6
02707,02,32.0,17,1,1
02708,02,32.0,19,1,1
02709,02,32.0,77,6,5
02710,02,32.0,141,12,10
02711,02,32.0,50,4,3
02712,02,32.0,11,0,0
02713,02,32.0,58,5,4
02714,02,32.0,41,3,3
02715,02,32.0,10,0,0
02716,02,32.0,56,4,4
02717,02,32.0,97,8,7
02718,02,32.0,6,0,0
02719,02,32.0,394,34,29
02720,02,32.0,438,37,32
02721,02,32.0,63,5,4
02722,02,32.0,5436,470,402
02723,02,32.0,19,1,1
02724,02,32.0,12,1,0
02725,02,32.0,29,2,2
02726,02,32.0,36,3,2
02727,02,32.0,51,4,3
02728,02,32.0,52,4,3
02729,02,32.0,17,1,1
02730,02,32.0,54,4,4
02731,02,32.0,13,1,1
02732,02,32.0,6,0,0
02734,02,32.0,25,2,1
02735,02,32.0,4,0,0
02736,02,32.0,11,1,0
02737,02,32.0,101,8,7
02738,02,32.0,2569,222,190
02739,02,32.0,41,3,3
02740,02,32.0,30,2,2
02741,02,32.0,114,9,8
02742,02,32.0,6,0,0
02743,02,32.0,35,3,2
02744,02,32.0,15,1,1
02745,02,32.0,26,2,1
02746,02,32.0,139,12,10
02747,02,32.0,15,1,1
02748,02,32.0,170,14,12
02749,02,32.0,47,4,3
02750,02,32.0,129,11,9
02751,02,32.0,30,2,2
02752,02,32.0,49,4,3
02753,02,32.0,66,5,4
02754,02,32.0,37,3,2
02755,02,32.0,121,10,8
02756,02,32.0,99,8,7
02757,02,32.0,120,10,8
02758,02,32.0,372,32,27
02759,02,32.0,76,6,5
02760,02,32.0,30,2,2
02761,02,32.0,18,1,1
02762,02,32.0,32,2,2
02763,02,32.0,20,1,1
02764,02,32.0,16,1,1
02765,02,32.0,54,4,4
02766,02,32.0,48,4,3
02767,02,32.0,48,4,3
02768,02,32.0,108,9,8
02769,02,32.0,184,15,13
02770,02,32.0,152,13,11
02772,02,32.0,27,2,2
02773,02,32.0,1,0,0
02774,02,32.0,26,2,1
02775,02,32.0,180,15,13
02776,02,32.0,112,9,8
02777,02,32.0,33,2,2
02778,02,32.0,21,1,1
02779,02,32.0,43,3,3
02780,02,32.0,272,23,20
02781,02,32.0,92,7,6
02782,02,32.0,18,1,1
02783,02,32.0,8,0,0
02784,02,32.0,33,2,2
02785,02,32.0,184,16,13
02786,02,32.0,23,2,1
02787,02,32.0,24,2,1
02788,02,32.0,79,6,5
02789,02,32.0,460,39,34
02790,02,32.0,23,2,1
02791,02,32.0,34,2,2
02792,02,32.0,12,1,0
02793,02,32.0,27,2,2
02794,02,32.0,37,3,2
02795,02,32.0,300,25,22
02796,02,32.0,18,1,1
02797,02,32.0,36,3,2
02798,02,32.0,251,21,18
02799,02,32.0,82,7,6
02800,02,32.0,68,5,5
02801,02,32.0,38,3,2
02802,02,32.0,46,4,3
02803,02,32.0,12,1,0
02804,02,32.0,38,3,2
02805,02,32.0,474,41,35
02806,02,32.0,34,2,2
02807,02,32.0,116,10,8
02808,02,32.0,61,5,4
02809,02,32.0,13,1,1
02810,02,32.0,2169,187,160
02812,02,32.0,22,1,1
02813,02,32.0,59,5,4
02814,02,32.0,38,3,2
02815,02,32.0,69,5,5
02816,02,32.0,75,6,5
02817,02,32.0,16,1,1
02818,02,32.0,195,16,14
02819,02,32.0,23,2,1
02820,02,32.0,324,28,24
02821,02,32.0,145,12,10
02822,02,32.0,80,6,5
02823,02,32.0,14,1,1
02824,02,32.0,52,4,3
02826,02,32.0,80,6,5
02827,02,32.0,50,4,3
02828,02,32.0,6,0,0
02829,02,32.0,10,0,0
02830,02,32.0,190,16,14
02831,02,32.0,51,4,3
02832,02,32.0,37,3,2
02833,02,32.0,95,8,7
02834,02,32.0,12,1,0
03001,03,84.0,915,37,43
03002,03,84.0,69,2,3
03003,03,84.0,328,13,15
03004,03,84.0,81,3,3
03005,03,84.0,86,3,4
03006,03,84.0,208,8,9
03007,03,84.0,77,3,3
03008,03,84.0,123,5,5
03009,03,84.0,21,0,1
03010,03,84.0,147,6,6
03011,03,84.0,129,5,6
03012,03,84.0,89,3,4
03013,03,84.0,1183,48,55
03014,03,84.0,18,0,0
03015,03,84.0,59,2,2
03016,03,84.0,40,1,1
03017,03,84.0,24,1,1
03018,03,84.0,198,8,9
03019,03,84.0,519,21,24
03020,03,84.0,56,2,2
03021,03,84.0,78,3,3
03022,03,84.0,308,12,14
03023,03,84.0,2498,103,117
03024,03,84.0,83,3,3
03025,03,84.0,426,17,20
03026,03,84.0,253,10,11
03027,03,84.0,320,13,15
03028,03,84.0,104,4,4
03029,03,84.0,259,10,12
03030,03,84.0,263,10,12
03031,03,84.0,86,3,4
03032,03,84.0,46,1,2
03033,03,84.0,61,2,2
03034,03,84.0,162,6,7
03035,03,84.0,67,2,3
03036,03,84.0,703,29,33
03037,03,84.0,87,3,4
03038,03,84.0,115,4,5
03039,03,84.0,75,3,3
03040,03,84.0,343,14,16
03041,03,84.0,103,4,4
03042,03,84.0,181,7,8
03043,03,84.0,362,15,17
03044,03,84.0,418,17,19
03045,03,84.0,296,12,13
03046,03,84.0,285,11,13
03047,03,84.0,131,5,6
03048,03,84.0,406,16,19
03049,03,84.0,94,3,4
03050,03,84.0,62,2,2
03051,03,84.0,106,4,5
03052,03,84.0,356,14,16
03053,03,84.0,261,10,12
03054,03,84.0,75,3,3
03055,03,84.0,301,12,14
03056,03,84.0,102,4,4
03057,03,84.0,33,1,1
03058,03,84.0,36,1,1
03059,03,84.0,115,4,5
03060,03,84.0,255,10,12
03061,03,84.0,116,4,5
03062,03,84.0,73,3,3
03063,03,84.0,306,12,14
03064,03,84.0,54,2,2
03065,03,84.0,178,7,8
03066,03,84.0,89,3,4
03067,03,84.0,45,1,2
03068,03,84.0,36,1,1
03069,03,84.0,103,4,4
03070,03,84.0,43,1,2
03071,03,84.0,78,3,3
03072,03,84.0,166,6,7
03073,03,84.0,199,8,9
03074,03,84.0,221,9,10
03075,03,84.0,55,2,2
03076,03,84.0,73,3,3
03077,03,84.0,49,2,2
03078,03,84.0,43,1,2
03079,03,84.0,108,4,5
03080,03,84.0,222,9,10
03081,03,84.0,109,4,5
03082,03,84.0,1909,79,89
03083,03,84.0,193,8,9
03084,03,84.0,580,24,27
03085,03,84.0,173,7,8
03086,03,84.0,105,4,4
03087,03,84.0,181,7,8
03088,03,84.0,104,4,4
03089,03,84.0,46,1,2
03090,03,84.0,52,2,2
03091,03,84.0,126,5,5
03092,03,84.0,176,7,8
03093,03,84.0,354,14,16
03094,03,84.0,1023,42,48
03095,03,84.0,3744,154,176
03096,03,84.0,22,0,1
03097,03,84.0,115,4,5
03098,03,84.0,1250,51,58
03099,03,84.0,125,5,5
03100,03,84.0,432,17,20
03101,03,84.0,2693,111,126
03102,03,84.0,948,39,44
03103,03,84.0,325,13,15
03104,03,84.0,378,15,17
03105,03,84.0,84,3,3
03106,03,84.0,397,16,18
03107,03,84.0,327,13,15
03108,03,84.0,87,3,4
03109,03,84.0,244,10,11
03110,03,84.0,294,12,13
03111,03,84.0,328,13,15
03112,03,84.0,172,7,8
03113,03,84.0,182,7,8
03114,03,84.0,62,2,2
03115,03,84.0,115,4,5
03116,03,84.0,58,2,2
03117,03,84.0,109,4,5
03118,03,84.0,1772,73,83
03119,03,84.0,73,3,3
03120,03,84.0,177,7,8
03121,03,84.0,197,8,9
03122,03,84.0,81,3,3
03124,03,84.0,73,3,3
03125,03,84.0,41,1,1
03126,03,84.0,380,15,17
03127,03,84.0,169,7,7
03128,03,84.0,846,35,39
03129,03,84.0,84,3,3
03130,03,84.0,53,2,2
03131,03,84.0,117,4,5
03132,03,84.0,163,6,7
03133,03,84.0,133,5,6
03134,03,84.0,60,2,2
03135,03,84.0,76,3,3
03136,03,84.0,74,3,3
03137,03,84.0,85,3,4
03138,03,84.0,879,36,41
03139,03,84.0,96,3,4
03140,03,84.0,361,14,16
03141,03,84.0,47,1,2
03142,03,84.0,78,3,3
03143,03,84.0,36,1,1
03144,03,84.0,31,1,1
03145,03,84.0,239,9,11
03146,03,84.0,54,2,2
03147,03,84.0,25,1,1
03148,03,84.0,68,2,3
03149,03,84.0,140,5,6
03150,03,84.0,70,2,3
03151,03,84.0,51,2,2
03152,03,84.0,76,3,3
03154,03,84.0,77,3,3
03155,03,84.0,586,24,27
03156,03,84.0,546,22,25
03157,03,84.0,321,13,15
03158,03,84.0,242,10,11
03159,03,84.0,227,9,10
03160,03,84.0,85,3,4
03161,03,84.0,281,11,13
03162,03,84.0,29,1,1
03163,03,84.0,262,10,12
03164,03,84.0,91,3,4
03165,03,84.0,400,16,18
03166,03,84.0,74,3,3
03167,03,84.0,51,2,2
03168,03,84.0,227,9,10
03169,03,84.0,100,4,4
03170,03,84.0,45,1,2
03171,03,84.0,62,2,2
03172,03,84.0,42,1,1
03173,03,84.0,371,15,17
03174,03,84.0,230,9,10
03175,03,84.0,89,3,4
03176,03,84.0,128,5,6
03177,03,84.0,62,2,2
03178,03,84.0,56,2,2
03179,03,84.0,104,4,4
03180,03,84.0,177,7,8
03181,03,84.0,100,4,4
03182,03,84.0,71,2,3
03183,03,84.0,126,5,5
03184,03,84.0,164,6,7
03185,03,84.0,10933,452,514
03186,03,84.0,452,18,21
03187,03,84.0,191,7,8
03188,03,84.0,73,3,3
03189,03,84.0,179,7,8
03190,03,84.0,5757,238,270
03191,03,84.0,77,3,3
03192,03,84.0,46,1,2
03193,03,84.0,25,1,1
03194,03,84.0,11,0,0
03195,03,84.0,768,31,36
03196,03,84.0,71,2,3
03197,03,84.0,441,18,20
03198,03,84.0,65,2,3
03200,03,84.0,484,20,22
03201,03,84.0,89,3,4
03202,03,84.0,200,8,9
03203,03,84.0,80,3,3
03204,03,84.0,198,8,9
03205,03,84.0,149,6,7
03206,03,84.0,61,2,2
03207,03,84.0,119,4,5
03208,03,84.0,116,4,5
03209,03,84.0,48,2,2
03210,03,84.0,129,5,6
03211,03,84.0,750,31,35
03212,03,84.0,467,19,21
03213,03,84.0,61,2,2
03214,03,84.0,120,4,5
03215,03,84.0,153,6,7
03216,03,84.0,54,2,2
03217,03,84.0,206,8,9
03218,03,84.0,62,2,2
03219,03,84.0,31,1,1
03220,03,84.0,213,8,10
03221,03,84.0,182,7,8
03222,03,84.0,6,0,0
03223,03,84.0,141,5,6
03224,03,84.0,87,3,4
03225,03,84.0,93,3,4
03226,03,84.0,82,3,3
03227,03,84.0,121,5,5
03228,03,84.0,18,0,0
03229,03,84.0,197,8,9
03230,03,84.0,171,7,8
03231,03,84.0,60,2,2
03232,03,84.0,102,4,4
03233,03,84.0,111,4,5
03234,03,84.0,126,5,5
03235,03,84.0,297,12,13
03236,03,84.0,1101,45,51
03237,03,84.0,105,4,4
03238,03,84.0,153,6,7
03239,03,84.0,81,3,3
03240,03,84.0,177,7,8
03241,03,84.0,61,2,2
03242,03,84.0,132,5,6
03243,03,84.0,41,1,1
03244,03,84.0,42,1,2
03245,03,84.0,18,0,0
03246,03,84.0,190,7,8
03247,03,84.0,306,12,14
03248,03,84.0,55,2,2
03249,03,84.0,19,0,0
03250,03,84.0,124,5,5
03251,03,84.0,127,5,5
03252,03,84.0,157,6,7
03253,03,84.0,122,5,5
03254,03,84.0,1533,63,72
03255,03,84.0,49,2,2
03256,03,84.0,73,3,3
03257,03,84.0,206,8,9
03258,03,84.0,511,21,24
03259,03,84.0,109,4,5
03260,03,84.0,34,1,1
03261,03,84.0,66,2,3
03262,03,84.0,660,27,31
03263,03,84.0,63,2,2
03264,03,84.0,761,31,35
03265,03,84.0,227,9,10
03266,03,84.0,89,3,4
03267,03,84.0,225,9,10
03268,03,84.0,126,5,5
03269,03,84.0,26,1,1
03270,03,84.0,49,2,2
03271,03,84.0,250,10,11
03272,03,84.0,82,3,3
03273,03,84.0,142,5,6
03274,03,84.0,91,3,4
03275,03,84.0,564,23,26
03276,03,84.0,34,1,1
03277,03,84.0,36,1,1
03278,03,84.0,66,2,3
03279,03,84.0,177,7,8
03280,03,84.0,59,2,2
03281,03,84.0,102,4,4
03282,03,84.0,116,4,5
03283,03,84.0,352,14,16
03284,03,84.0,89,3,4
03285,03,84.0,24,1,1
03286,03,84.0,352,14,16
03287,03,84.0,126,5,5
03288,03,84.0,126,5,5
03289,03,84.0,176,7,8
03290,03,84.0,531,22,25
03291,03,84.0,123,5,5
03292,03,84.0,261,10,12
03293,03,84.0,46,1,2
03294,03,84.0,16,0,0
03295,03,84.0,23,0,1
03296,03,84.0,72,2,3
03297,03,84.0,483,20,22
03298,03,84.0,1095,45,51
03299,03,84.0,60,2,2
03300,03,84.0,145,6,6
03301,03,84.0,345,14,16
03302,03,84.0,1,0,0
03303,03,84.0,80,3,3
03304,03,84.0,663,27,31
03305,03,84.0,196,8,9
03306,03,84.0,580,24,27
03307,03,84.0,81,3,3
03308,03,84.0,12,0,0
03309,03,84.0,138,5,6
03310,03,84.0,6698,277,314
03311,03,84.0,104,4,4
03312,03,84.0,84,3,3
03313,03,84.0,40,1,1
03314,03,84.0,427,17,20
03315,03,84.0,433,17,20
03316,03,84.0,288,11,13
03317,03,84.0,56,2,2
03319,03,84.0,157,6,7
03320,03,84.0,213,8,10
03321,03,84.0,4037,167,189
04001,04,93.0,771,24,17
04004,04,93.0,341,10,7
04005,04,93.0,103,3,2
04006,04,93.0,467,14,10
04007,04,93.0,10,0,0
04008,04,93.0,662,20,14
04009,04,93.0,0,0,0
04012,04,93.0,63,1,1
04013,04,93.0,380,11,8
04016,04,93.0,9,0,0
04017,04,93.0,67,2,1
04018,04,93.0,564,17,12
04019,04,93.0,1696,53,38
04020,04,93.0,102,3,2
04021,04,93.0,37,1,0
04022,04,93.0,235,7,5
04023,04,93.0,57,1,1
04024,04,93.0,26,0,0
04025,04,93.0,237,7,5
04026,04,93.0,100,3,2
04027,04,93.0,173,5,3
04028,04,93.0,83,2,1
04030,04,93.0,44,1,1
04031,04,93.0,361,11,8
04032,04,93.0,28,0,0
04033,04,93.0,388,12,8
04034,04,93.0,719,22,16
04035,04,93.0,110,3,2
04036,04,93.0,579,18,13
04037,04,93.0,13,0,0
04039,04,93.0,989,30,22
04040,04,93.0,44,1,1
04041,04,93.0,102,3,2
04042,04,93.0,32,1,0
04043,04,93.0,65,2,1
04045,04,93.0,713,22,16
04046,04,93.0,407,12,9
04047,04,93.0,451,14,10
04049,04,93.0,3315,103,74
04050,04,93.0,18,0,0
04051,04,93.0,8,0,0
04053,04,93.0,348,10,7
04054,04,93.0,10,0,0
04055,04,93.0,123,3,2
04057,04,93.0,43,1,0
04058,04,93.0,192,6,4
04059,04,93.0,153,4,3
04061,04,93.0,216,6,4
04062,04,93.0,110,3,2
04063,04,93.0,661,20,14
04065,04,93.0,434,13,9
04066,04,93.0,345,10,7
04067,04,93.0,36,1,0
04068,04,93.0,497,15,11
04069,04,93.0,91,2,2
04070,04,93.0,10127,317,228
04072,04,93.0,73,2,1
04073,04,93.0,159,5,3
04074,04,93.0,73,2,1
04075,04,93.0,254,7,5
04076,04,93.0,509,15,11
04077,04,93.0,110,3,2
04079,04,93.0,928,29,20
04081,04,93.0,276,8,6
04084,04,93.0,262,8,5
04085,04,93.0,9,0,0
04086,04,93.0,202,6,4
04087,04,93.0,87,2,1
04088,04,93.0,3104,97,70
04090,04,93.0,56,1,1
04091,04,93.0,25,0,0
04092,04,93.0,12,0,0
04093,04,93.0,40,1,0
04094,04,93.0,1645,51,37
04095,04,93.0,56,1,1
04096,04,93.0,704,22,15
04097,04,93.0,270,8,6
04099,04,93.0,22,0,0
04101,04,93.0,24,0,0
04102,04,93.0,147,4,3
04104,04,93.0,200,6,4
04106,04,93.0,255,8,5
04107,04,93.0,5,0,0
04108,04,93.0,1299,40,29
04109,04,93.0,125,3,2
04110,04,93.0,680,21,15
04111,04,93.0,841,26,19
04112,04,93.0,13840,433,312
04113,04,93.0,307,9,6
04115,04,93.0,82,2,1
04116,04,93.0,2293,71,51
04118,04,93.0,26,0,0
04120,04,93.0,22,0,0
04121,04,93.0,388,12,8
04122,04,93.0,341,10,7
04123,04,93.0,767,24,17
04124,04,93.0,212,6,4
04126,04,93.0,232,7,5
04127,04,93.0,227,7,5
04128,04,93.0,134,4,3
04129,04,93.0,5,0,0
04130,04,93.0,61,1,1
04132,04,93.0,95,2,2
04133,04,93.0,77,2,1
04134,04,93.0,383,12,8
04135,04,93.0,365,11,8
04136,04,93.0,224,7,5
04137,04,93.0,29,0,0
04138,04,93.0,188,5,4
04139,04,93.0,323,10,7
04140,04,93.0,86,2,1
04141,04,93.0,250,7,5
04142,04,93.0,36,1,0
04143,04,93.0,3718,116,84
04144,04,93.0,145,4,3
04145,04,93.0,908,28,20
04148,04,93.0,155,4,3
04149,04,93.0,1886,59,42
04150,04,93.0,110,3,2
04151,04,93.0,280,8,6
04152,04,93.0,2405,75,54
04154,04,93.0,17,0,0
04155,04,93.0,135,4,3
04156,04,93.0,79,2,1
04157,04,93.0,393,12,8
04158,04,93.0,280,8,6
04159,04,93.0,60,1,1
04160,04,93.0,1072,33,24
04161,04,93.0,247,7,5
04162,04,93.0,194,6,4
04163,04,93.0,332,10,7
04164,04,93.0,10,0,0
04166,04,93.0,1129,35,25
04167,04,93.0,202,6,4
04169,04,93.0,13,0,0
04170,04,93.0,48,1,1
04171,04,93.0,73,2,1
04172,04,93.0,423,13,9
04173,04,93.0,635,19,14
04174,04,93.0,98,3,2
04175,04,93.0,56,1,1
04176,04,93.0,24,0,0
04177,04,93.0,10,0,0
04178,04,93.0,740,23,16
04179,04,93.0,21,0,0
04180,04,93.0,4,0,0
04181,04,93.0,29,0,0
04182,04,93.0,67,2,1
04183,04,93.0,94,2,2
04184,04,93.0,98,3,2
04186,04,93.0,63,1,1
04187,04,93.0,33,1,0
04188,04,93.0,477,14,10
04189,04,93.0,348,10,7
04190,04,93.0,83,2,1
04191,04,93.0,1,0,0
04192,04,93.0,818,25,18
04193,04,93.0,127,4,2
04194,04,93.0,59,1,1
04195,04,93.0,400,12,9
04197,04,93.0,2234,69,50
04199,04,93.0,48,1,1
04200,04,93.0,318,9,7
04201,04,93.0,26,0,0
04202,04,93.0,90,2,2
04203,04,93.0,201,6,4
04204,04,93.0,120,3,2
04205,04,93.0,824,25,18
04206,04,93.0,235,7,5
04207,04,93.0,71,2,1
04208,04,93.0,290,9,6
04209,04,93.0,4695,147,106
04210,04,93.0,64,2,1
04211,04,93.0,57,1,1
04214,04,93.0,94,2,2
04216,04,93.0,68,2,1
04217,04,93.0,400,12,9
04218,04,93.0,155,4,3
04219,04,93.0,73,2,1
04220,04,93.0,216,6,4
04222,04,93.0,164,5,3
04224,04,93.0,20,0,0
04226,04,93.0,405,12,9
04227,04,93.0,99,3,2
04228,04,93.0,25,0,0
04229,04,93.0,181,5,4
04230,04,93.0,2095,65,47
04231,04,93.0,146,4,3
04233,04,93.0,91,2,2
04234,04,93.0,169,5,3
04235,04,93.0,9,0,0
04236,04,93.0,71,2,1
04237,04,93.0,92,2,2
04240,04,93.0,98,3,2
04241,04,93.0,43,1,0
04242,04,93.0,2733,85,61
04244,04,93.0,1109,34,25
04245,04,93.0,2078,65,46
05001,05,93.0,232,6,4
05003,05,93.0,332,9,6
05004,05,93.0,563,15,11
05006,05,93.0,1711,46,33
05007,05,93.0,269,7,5
05008,05,93.0,277,7,5
05009,05,93.0,33,0,0
05010,05,93.0,566,15,11
05011,05,93.0,314,8,6
05012,05,93.0,428,11,8
05013,05,93.0,118,3,2
05014,05,93.0,186,5,3
05016,05,93.0,101,2,2
05017,05,93.0,1885,51,37
05018,05,93.0,244,6,4
05019,05,93.0,124,3,2
05021,05,93.0,118,3,2
05022,05,93.0,103,2,2
05023,05,93.0,8978,245,177
05024,05,93.0,100,2,1
05025,05,93.0,69,1,1
05026,05,93.0,229,6,4
05027,05,93.0,66,1,1
05028,05,93.0,35,0,0
05029,05,93.0,577,15,11
05031,05,93.0,152,4,3
05032,05,93.0,104,2,2
05033,05,93.0,4,0,0
05035,05,93.0,16,0,0
05036,05,93.0,785,21,15
05037,05,93.0,246,6,4
05038,05,93.0,267,7,5
05039,05,93.0,515,14,10
05040,05,93.0,2113,57,41
05044,05,93.0,93,2,1
05045,05,93.0,719,19,14
05046,05,93.0,4327,118,85
05047,05,93.0,35,0,0
05048,05,93.0,150,4,2
05049,05,93.0,13,0,0
05050,05,93.0,420,11,8
05051,05,93.0,20,0,0
05052,05,93.0,482,13,9
05053,05,93.0,406,11,8
05054,05,93.0,320,8,6
05055,05,93.0,244,6,4
05056,05,93.0,143,3,2
05057,05,93.0,195,5,3
05058,05,93.0,167,4,3
05059,05,93.0,597,16,11
05060,05,93.0,53,1,1
05061,05,93.0,29884,817,589
05062,05,93.0,135,3,2
05063,05,93.0,335,9,6
05064,05,93.0,27,0,0
05065,05,93.0,1715,46,33
05066,05,93.0,9,0,0
05068,05,93.0,234,6,4
05070,05,93.0,2328,63,45
05071,05,93.0,158,4,3
05072,05,93.0,90,2,1
05073,05,93.0,272,7,5
05074,05,93.0,60,1,1
05075,05,93.0,332,9,6
05076,05,93.0,67,1,1
05077,05,93.0,229,6,4
05078,05,93.0,229,6,4
05079,05,93.0,663,18,13
05080,05,93.0,53,1,1
05081,05,93.0,49,1,0
05082,05,93.0,53,1,1
05084,05,93.0,375,10,7
05085,05,93.0,366,10,7
05086,05,93.0,84,2,1
05087,05,93.0,338,9,6
05089,05,93.0,13,0,0
05090,05,93.0,180,4,3
05091,05,93.0,7,0,0
05092,05,93.0,460,12,9
05093,05,93.0,272,7,5
05094,05,93.0,12,0,0
05095,05,93.0,207,5,4
05096,05,93.0,525,14,10
05097,05,93.0,272,7,5
05098,05,93.0,392,10,7
05099,05,93.0,83,2,1
05100,05,93.0,412,11,8
05101,05,93.0,914,25,18
05102,05,93.0,18,0,0
05103,05,93.0,585,16,11
05104,05,93.0,120,3,2
05106,05,93.0,212,5,4
05107,05,93.0,372,10,7
05108,05,93.0,49,1,0
05109,05,93.0,295,8,5
05110,05,93.0,229,6,4
05111,05,93.0,118,3,2
05112,05,93.0,26,0,0
05113,05,93.0,178,4,3
05114,05,93.0,110,3,2
05115,05,93.0,343,9,6
05116,05,93.0,63,1,1
05117,05,93.0,23,0,0
05118,05,93.0,1001,27,19
05119,05,93.0,368,10,7
05121,05,93.0,127,3,2
05122,05,93.0,639,17,12
05123,05,93.0,1188,32,23
05124,05,93.0,351,9,6
05126,05,93.0,383,10,7
05127,05,93.0,143,3,2
05128,05,93.0,437,11,8
05129,05,93.0,109,2,2
05130,05,93.0,113,3,2
05131,05,93.0,67,1,1
05132,05,93.0,1493,40,29
05133,05,93.0,1208,33,23
05134,05,93.0,138,3,2
05135,05,93.0,46,1,0
05136,05,93.0,551,15,10
05139,05,93.0,693,18,13
05140,05,93.0,227,6,4
05142,05,93.0,294,8,5
