DEPCOM;DEP;REG;PTOT;weight_fr;weight_reg;weight_dep
002536;002;32;104;1;2;2
002537;002;32;194;1;4;4
002538;002;32;62;1;2;2
002539;002;32;712;2;12;14
002540;002;32;1265;2;21;24
002541;002;32;430;1;8;8
002542;002;32;93;1;2;2
002543;002;32;2112;4;35;39
002544;002;32;625;1;11;12
002545;002;32;189;1;4;4
002546;002;32;200;1;4;4
002547;002;32;69;1;2;2
002548;002;32;386;1;7;8
002549;002;32;862;2;15;16
002550;002;32;107;1;2;2
002551;002;32;117;1;2;3
002552;002;32;195;1;4;4
002553;002;32;248;1;5;5
002554;002;32;1035;2;17;19
002555;002;32;2214;4;37;41
002556;002;32;81;1;2;2
002557;002;32;130;1;3;3
002558;002;32;2630;4;44;49
002559;002;32;478;1;8;9
002560;002;32;258;1;5;5
002561;002;32;168;1;3;4
002562;002;32;227;1;4;5
002563;002;32;170;1;3;4
002564;002;32;507;1;9;10
002565;002;32;293;1;5;6
002566;002;32;1135;2;19;21
002567;002;32;311;1;6;6
002568;002;32;159;1;3;3
002569;002;32;469;1;8;9
002570;002;32;184;1;4;4
002571;002;32;795;2;14;15
002572;002;32;516;1;9;10
002573;002;32;68;1;2;2
002574;002;32;1481;3;25;28
002575;002;32;1701;3;28;32
002576;002;32;334;1;6;7
002577;002;32;81;1;2;2
002578;002;32;86;1;2;2
002579;002;32;131;1;3;3
002580;002;32;833;2;14;16
002581;002;32;315;1;6;6
002582;002;32;77;1;2;2
002583;002;32;58;1;1;2
002584;002;32;128;1;3;3
002585;002;32;263;1;5;5
002586;002;32;148;1;3;3
002587;002;32;359;1;6;7
002588;002;32;77;1;2;2
002589;002;32;259;1;5;5
002590;002;32;174;1;3;4
002591;002;32;132;1;3;3
002592;002;32;195;1;4;4
002593;002;32;1039;2;18;20
002594;002;32;155;1;3;3
002595;002;32;128;1;3;3
002596;002;32;796;2;14;15
002598;002;32;672;1;12;13
002599;002;32;281;1;5;6
002600;002;32;376;1;7;7
002601;002;32;199;1;4;4
002602;002;32;1780;3;30;33
002604;002;32;84;1;2;2
002605;002;32;176;1;3;4
002606;002;32;74;1;2;2
002607;002;32;79;1;2;2
002608;002;32;464;1;8;9
002609;002;32;21;1;1;1
002610;002;32;699;2;12;13
002612;002;32;128;1;3;3
002613;002;32;619;1;11;12
002614;002;32;261;1;5;5
002615;002;32;349;1;6;7
002616;002;32;208;1;4;4
002617;002;32;505;1;9;10
002618;002;32;713;2;12;14
002619;002;32;661;1;11;13
002620;002;32;369;1;7;7
002621;002;32;400;1;7;8
002622;002;32;52;1;1;1
002623;002;32;106;1;2;2
002624;002;32;339;1;6;7
002625;002;32;146;1;3;3
002626;002;32;326;1;6;6
002627;002;32;123;1;3;3
002628;002;32;220;1;4;5
002629;002;32;298;1;5;6
002631;002;32;426;1;7;8
002632;002;32;61;1;2;2
002633;002;32;61;1;2;2
002634;002;32;83;1;2;2
002635;002;32;155;1;3;3
002636;002;32;206;1;4;4
002637;002;32;309;1;6;6
002638;002;32;236;1;4;5
002639;002;32;359;1;6;7
002640;002;32;168;1;3;4
002641;002;32;116;1;2;3
002642;002;32;187;1;4;4
002643;002;32;780;2;13;15
002644;002;32;372;1;7;7
002645;002;32;210;1;4;4
002647;002;32;63;1;2;2
002648;002;32;2009;3;33;37
002649;002;32;293;1;5;6
002650;002;32;366;1;7;7
002651;002;32;106;1;2;2
002652;002;32;113;1;2;3
002653;002;32;517;1;9;10
002654;002;32;83;1;2;2
002655;002;32;115;1;2;3
002656;002;32;405;1;7;8
002657;002;32;247;1;5;5
002658;002;32;237;1;4;5
002659;002;32;522;1;9;10
002660;002;32;41;1;1;1
002661;002;32;255;1;5;5
002662;002;32;320;1;6;6
002663;002;32;232;1;4;5
002664;002;32;119;1;2;3
002665;002;32;309;1;6;6
002666;002;32;1022;2;17;19
002667;002;32;235;1;4;5
002668;002;32;1063;2;18;20
002670;002;32;156;1;3;3
002671;002;32;296;1;5;6
002672;002;32;271;1;5;5
002673;002;32;452;1;8;9
002674;002;32;50;1;1;1
002675;002;32;131;1;3;3
002676;002;32;1763;3;29;33
002677;002;32;246;1;5;5
002678;002;32;71;1;2;2
002679;002;32;152;1;3;3
002680;002;32;2320;4;39;43
002681;002;32;272;1;5;5
002682;002;32;115;1;2;3
002683;002;32;118;1;2;3
002684;002;32;3475;6;58;64
002685;002;32;120;1;2;3
002686;002;32;393;1;7;8
002687;002;32;343;1;6;7
002688;002;32;55;1;1;2
002689;002;32;44;1;1;1
002690;002;32;83;1;2;2
002691;002;32;55098;82;904;1009
002693;002;32;222;1;4;5
002694;002;32;643;1;11;12
002695;002;32;78;1;2;2
002696;002;32;84;1;2;2
002697;002;32;391;1;7;8
002698;002;32;102;1;2;2
002699;002;32;294;1;5;6
002701;002;32;732;2;13;14
002702;002;32;631;1;11;12
002703;002;32;1109;2;19;21
002704;002;32;254;1;5;5
002705;002;32;223;1;4;5
002706;002;32;571;1;10;11
002707;002;32;179;1;3;4
002708;002;32;217;1;4;4
002709;002;32;414;1;7;8
002710;002;32;786;2;13;15
002711;002;32;316;1;6;6
002712;002;32;154;1;3;3
002713;002;32;280;1;5;6
002714;002;32;351;1;6;7
002715;002;32;54;1;1;1
002716;002;32;293;1;5;6
002717;002;32;587;1;10;11
002718;002;32;128;1;3;3
002719;002;32;2082;4;35;39
002720;002;32;2133;4;35;40
002721;002;32;478;1;8;9
002722;002;32;29176;44;479;534
002723;002;32;102;1;2;2
002724;002;32;62;1;2;2
002725;002;32;151;1;3;3
002726;002;32;194;1;4;4
002727;002;32;240;1;4;5
002728;002;32;278;1;5;6
002729;002;32;98;1;2;2
002730;002;32;279;1;5;6
002731;002;32;170;1;3;4
002732;002;32;102;1;2;2
002734;002;32;282;1;5;6
002735;002;32;16;1;1;1
002736;002;32;171;1;3;4
002737;002;32;581;1;10;11
002738;002;32;13642;21;224;250
002739;002;32;336;1;6;7
002740;002;32;227;1;4;5
002741;002;32;555;1;10;11
002742;002;32;102;1;2;2
002743;002;32;169;1;3;4
002744;002;32;75;1;2;2
002745;002;32;130;1;3;3
002746;002;32;679;2;12;13
002747;002;32;85;1;2;2
002748;002;32;967;2;16;18
002749;002;32;231;1;4;5
002750;002;32;624;1;11;12
002751;002;32;148;1;3;3
002752;002;32;279;1;5;6
002753;002;32;338;1;6;7
002754;002;32;184;1;4;4
002755;002;32;594;1;10;11
002756;002;32;670;1;11;13
002757;002;32;549;1;10;11
002758;002;32;2040;4;34;38
002759;002;32;368;1;7;7
002760;002;32;151;1;3;3
002761;002;32;201;1;4;4
002762;002;32;156;1;3;3
002763;002;32;219;1;4;5
002764;002;32;90;1;2;2
002765;002;32;274;1;5;6
002766;002;32;244;1;5;5
002767;002;32;327;1;6;6
002768;002;32;546;1;9;10
002769;002;32;936;2;16;18
002770;002;32;806;2;14;15
002772;002;32;154;1;3;3
002773;002;32;39;1;1;1
002774;002;32;118;1;2;3
002775;002;32;963;2;16;18
002776;002;32;568;1;10;11
002777;002;32;168;1;3;4
002778;002;32;103;1;2;2
002779;002;32;226;1;4;5
002780;002;32;1395;3;23;26
002781;002;32;477;1;8;9
002782;002;32;221;1;4;5
002783;002;32;138;1;3;3
002784;002;32;149;1;3;3
002785;002;32;1123;2;19;21
002786;002;32;132;1;3;3
002787;002;32;256;1;5;5
002788;002;32;475;1;8;9
002789;002;32;2660;4;44;49
002790;002;32;234;1;4;5
002791;002;32;248;1;5;5
002792;002;32;162;1;3;3
002793;002;32;126;1;3;3
002794;002;32;189;1;4;4
002795;002;32;1676;3;28;31
002796;002;32;87;1;2;2
002797;002;32;180;1;3;4
002798;002;32;1247;2;21;23
002799;002;32;445;1;8;9
002800;002;32;325;1;6;6
002801;002;32;271;1;5;5
002802;002;32;207;1;4;4
002803;002;32;148;1;3;3
002804;002;32;189;1;4;4
002805;002;32;2533;4;42;47
002806;002;32;291;1;5;6
002807;002;32;671;1;12;13
002808;002;32;306;1;6;6
002809;002;32;77;1;2;2
002810;002;32;11309;17;186;207
002812;002;32;223;1;4;5
002813;002;32;275;1;5;6
002814;002;32;170;1;3;4
002815;002;32;447;1;8;9
002816;002;32;533;1;9;10
002817;002;32;83;1;2;2
002818;002;32;1138;2;19;21
002819;002;32;118;1;2;3
002820;002;32;1743;3;29;32
002821;002;32;719;2;12;14
002822;002;32;406;1;7;8
002823;002;32;73;1;2;2
002824;002;32;378;1;7;7
002826;002;32;379;1;7;7
002827;002;32;326;1;6;6
002828;002;32;93;1;2;2
002829;002;32;44;1;1;1
002830;002;32;975;2;16;18
002831;002;32;385;1;7;8
002832;002;32;205;1;4;4
002833;002;32;494;1;9;10
002834;002;32;173;1;3;4
003001;003;84;2978;5;37;86
003002;003;84;323;1;4;10
003003;003;84;1020;2;13;30
003004;003;84;265;1;4;8
003005;003;84;340;1;5;10
003006;003;84;665;1;9;20
003007;003;84;363;1;5;11
003008;003;84;388;1;5;12
003009;003;84;168;1;3;5
003010;003;84;447;1;6;13
003011;003;84;422;1;6;13
003012;003;84;331;1;5;10
003013;003;84;4064;6;51;118
003014;003;84;138;1;2;4
003015;003;84;331;1;5;10
003016;003;84;145;1;2;5
003017;003;84;198;1;3;6
003018;003;84;712;2;9;21
003019;003;84;1675;3;21;49
003020;003;84;298;1;4;9
003021;003;84;229;1;3;7
003022;003;84;1039;2;13;30
003023;003;84;8763;13;108;253
003024;003;84;249;1;4;8
003025;003;84;1365;3;17;40
003026;003;84;786;2;10;23
003027;003;84;971;2;12;28
003028;003;84;388;1;5;12
003029;003;84;793;2;10;23
003030;003;84;860;2;11;25
003031;003;84;303;1;4;9
003032;003;84;250;1;4;8
003033;003;84;192;1;3;6
003034;003;84;520;1;7;15
003035;003;84;218;1;3;7
003036;003;84;2632;4;33;76
003037;003;84;260;1;4;8
003038;003;84;519;1;7;15
003039;003;84;390;1;5;12
003040;003;84;1141;2;15;33
003041;003;84;337;1;5;10
003042;003;84;549;1;7;16
003043;003;84;1244;2;16;36
003044;003;84;1517;3;19;44
003045;003;84;930;2;12;27
003046;003;84;1088;2;14;32
003047;003;84;423;1;6;13
003048;003;84;1335;2;17;39
003049;003;84;426;1;6;13
003050;003;84;197;1;3;6
003051;003;84;311;1;4;9
003052;003;84;1126;2;14;33
003053;003;84;1100;2;14;32
003054;003;84;238;1;3;7
003055;003;84;1022;2;13;30
003056;003;84;383;1;5;12
003057;003;84;213;1;3;7
003058;003;84;235;1;3;7
003059;003;84;365;1;5;11
003060;003;84;999;2;13;29
003061;003;84;404;1;5;12
003062;003;84;370;1;5;11
003063;003;84;1010;2;13;30
003064;003;84;181;1;3;6
003065;003;84;551;1;7;16
003066;003;84;352;1;5;11
003067;003;84;150;1;2;5
003068;003;84;109;1;2;4
003069;003;84;320;1;4;10
003070;003;84;135;1;2;4
003071;003;84;250;1;4;8
003072;003;84;507;1;7;15
003073;003;84;651;1;9;19
003074;003;84;679;2;9;20
003075;003;84;177;1;3;6
003076;003;84;248;1;4;8
003077;003;84;131;1;2;4
003078;003;84;235;1;3;7
003079;003;84;309;1;4;9
003080;003;84;704;2;9;21
003081;003;84;344;1;5;10
003082;003;84;6427;10;80;186
003083;003;84;604;1;8;18
003084;003;84;2073;4;26;60
003085;003;84;712;2;9;21
003086;003;84;357;1;5;11
003087;003;84;588;1;8;17
003088;003;84;327;1;5;10
003089;003;84;155;1;2;5
003090;003;84;307;1;4;9
003091;003;84;464;1;6;14
003092;003;84;641;1;8;19
003093;003;84;1192;2;15;35
003094;003;84;3405;6;42;99
003095;003;84;13142;20;162;379
003096;003;84;83;1;2;3
003097;003;84;371;1;5;11
003098;003;84;4508;7;56;130
003099;003;84;401;1;5;12
003100;003;84;1423;3;18;42
003101;003;84;8946;14;111;258
003102;003;84;3097;5;39;90
003103;003;84;1096;2;14;32
003104;003;84;1214;2;15;35
003105;003;84;343;1;5;10
003106;003;84;1446;3;18;42
003107;003;84;1294;2;16;38
003108;003;84;392;1;5;12
003109;003;84;807;2;10;24
003110;003;84;1018;2;13;30
003111;003;84;1119;2;14;33
003112;003;84;664;1;9;20
003113;003;84;569;1;8;17
003114;003;84;306;1;4;9
003115;003;84;339;1;5;10
003116;003;84;200;1;3;6
003117;003;84;483;1;6;14
003118;003;84;6032;9;75;174
003119;003;84;413;1;6;12
003120;003;84;717;2;9;21
003121;003;84;685;2;9;20
003122;003;84;244;1;4;8
003124;003;84;222;1;3;7
003125;003;84;129;1;2;4
003126;003;84;1183;2;15;35
003127;003;84;632;1;8;19
003128;003;84;2702;4;34;78
003129;003;84;334;1;5;10
003130;003;84;278;1;4;9
003131;003;84;547;1;7;16
003132;003;84;590;1;8;18
003133;003;84;523;1;7;16
003134;003;84;200;1;3;6
003135;003;84;389;1;5;12
003136;003;84;227;1;3;7
003137;003;84;278;1;4;9
003138;003;84;3201;5;40;93
003139;003;84;328;1;5;10
003140;003;84;1198;2;15;35
003141;003;84;148;1;2;5
003142;003;84;258;1;4;8
003143;003;84;109;1;2;4
003144;003;84;221;1;3;7
003145;003;84;755;2;10;22
003146;003;84;191;1;3;6
003147;003;84;166;1;3;5
003148;003;84;359;1;5;11
003149;003;84;453;1;6;14
003150;003;84;216;1;3;7
003151;003;84;168;1;3;5
003152;003;84;247;1;4;8
003154;003;84;293;1;4;9
003155;003;84;1932;3;24;56
003156;003;84;1752;3;22;51
003157;003;84;1006;2;13;29
003158;003;84;908;2;12;27
003159;003;84;810;2;10;24
003160;003;84;409;1;6;12
003161;003;84;935;2;12;27
003162;003;84;210;1;3;7
003163;003;84;816;2;11;24
003164;003;84;272;1;4;8
003165;003;84;1467;3;19;43
003166;003;84;306;1;4;9
003167;003;84;286;1;4;9
003168;003;84;904;2;12;27
003169;003;84;324;1;4;10
003170;003;84;142;1;2;5
003171;003;84;264;1;4;8
003172;003;84;126;1;2;4
003173;003;84;1183;2;15;35
003174;003;84;924;2;12;27
003175;003;84;294;1;4;9
003176;003;84;534;1;7;16
003177;003;84;270;1;4;8
003178;003;84;321;1;4;10
003179;003;84;312;1;4;9
003180;003;84;692;2;9;20
003181;003;84;316;1;4;10
003182;003;84;267;1;4;8
003183;003;84;471;1;6;14
003184;003;84;516;1;7;15
003185;003;84;36746;55;453;1059
003186;003;84;1544;3;20;45
003187;003;84;641;1;8;19
003188;003;84;216;1;3;7
003189;003;84;744;2;10;22
003190;003;84;20227;30;250;583
003191;003;84;312;1;4;9
003192;003;84;157;1;2;5
003193;003;84;186;1;3;6
003194;003;84;121;1;2;4
003195;003;84;2646;4;33;77
003196;003;84;225;1;3;7
003197;003;84;1489;3;19;43
003198;003;84;188;1;3;6
003200;003;84;1819;3;23;53
003201;003;84;328;1;5;10
003202;003;84;643;1;8;19
003203;003;84;399;1;5;12
003204;003;84;642;1;8;19
003205;003;84;451;1;6;13
003206;003;84;182;1;3;6
003207;003;84;523;1;7;16
003208;003;84;418;1;6;13
003209;003;84;151;1;2;5
003210;003;84;412;1;6;12
003211;003;84;2507;4;31;73
003212;003;84;1512;3;19;44
003213;003;84;252;1;4;8
003214;003;84;383;1;5;12
003215;003;84;578;1;8;17
003216;003;84;177;1;3;6
003217;003;84;789;2;10;23
003218;003;84;274;1;4;8
003219;003;84;216;1;3;7
003220;003;84;712;2;9;21
003221;003;84;734;2;10;22
003222;003;84;95;1;2;3
003223;003;84;481;1;6;14
003224;003;84;307;1;4;9
003225;003;84;456;1;6;14
003226;003;84;263;1;4;8
003227;003;84;387;1;5;12
003228;003;84;43;1;1;2
003229;003;84;644;1;8;19
003230;003;84;543;1;7;16
003231;003;84;195;1;3;6
003232;003;84;325;1;5;10
003233;003;84;414;1;6;12
003234;003;84;392;1;5;12
003235;003;84;1002;2;13;29
003236;003;84;3722;6;46;108
003237;003;84;434;1;6;13
003238;003;84;548;1;7;16
003239;003;84;275;1;4;8
003240;003;84;560;1;7;17
003241;003;84;405;1;5;12
003242;003;84;582;1;8;17
003243;003;84;130;1;2;4
003244;003;84;138;1;2;4
003245;003;84;124;1;2;4
003246;003;84;615;1;8;18
003247;003;84;1077;2;14;32
003248;003;84;173;1;3;5
003249;003;84;166;1;3;5
003250;003;84;363;1;5;11
003251;003;84;390;1;5;12
003252;003;84;671;1;9;20
003253;003;84;428;1;6;13
003254;003;84;5280;8;66;153
003255;003;84;149;1;2;5
003256;003;84;230;1;3;7
003257;003;84;815;2;11;24
003258;003;84;1741;3;22;51
003259;003;84;351;1;5;11
003260;003;84;229;1;3;7
003261;003;84;191;1;3;6
003262;003;84;2137;4;27;62
003263;003;84;197;1;3;6
003264;003;84;2614;4;33;76
003265;003;84;760;2;10;22
003266;003;84;264;1;4;8
003267;003;84;718;2;9;21
003268;003;84;390;1;5;12
003269;003;84;91;1;2;3
003270;003;84;153;1;2;5
003271;003;84;851;2;11;25
003272;003;84;301;1;4;9
003273;003;84;515;1;7;15
003274;003;84;321;1;4;10
003275;003;84;1878;3;24;55
003276;003;84;107;1;2;4
003277;003;84;266;1;4;8
003278;003;84;200;1;3;6
003279;003;84;566;1;7;17
003280;003;84;206;1;3;6
003281;003;84;408;1;6;12
003282;003;84;379;1;5;11
003283;003;84;1141;2;15;33
003284;003;84;323;1;4;10
003285;003;84;178;1;3;6
003286;003;84;1169;2;15;34
003287;003;84;396;1;5;12
003288;003;84;404;1;5;12
003289;003;84;532;1;7;16
003290;003;84;1684;3;21;49
003291;003;84;417;1;6;13
003292;003;84;911;2;12;27
003293;003;84;274;1;4;8
003294;003;84;163;1;3;5
003295;003;84;77;1;1;3
003296;003;84;388;1;5;12
003297;003;84;1593;3;20;46
003298;003;84;3633;6;45;105
003299;003;84;254;1;4;8
003300;003;84;550;1;7;16
003301;003;84;1146;2;15;34
003302;003;84;39;1;1;2
003303;003;84;243;1;3;8
003304;003;84;2274;4;29;66
003305;003;84;614;1;8;18
003306;003;84;1998;3;25;58
003307;003;84;246;1;4;8
003308;003;84;159;1;2;5
003309;003;84;465;1;6;14
003310;003;84;24523;37;302;707
003311;003;84;337;1;5;10
003312;003;84;285;1;4;9
003313;003;84;283;1;4;9
003314;003;84;1352;2;17;39
003315;003;84;1371;3;17;40
003316;003;84;1087;2;14;32
003317;003;84;308;1;4;9
003319;003;84;490;1;7;15
003320;003;84;791;2;10;23
003321;003;84;13625;21;168;393
004001;004;93;1467;3;29;88
004004;004;93;567;1;12;34
004005;004;93;145;1;3;9
004006;004;93;804;2;16;48
004007;004;93;68;1;2;5
004008;004;93;1079;2;22;65
004009;004;93;15;1;1;1
004012;004;93;98;1;2;6
004013;004;93;607;1;12;37
004016;004;93;62;1;2;4
004017;004;93;103;1;3;7
004018;004;93;985;2;20;59
004019;004;93;2800;5;55;167
004020;004;93;136;1;3;9
004021;004;93;146;1;3;9
004022;004;93;440;1;9;27
004023;004;93;187;1;4;12
004024;004;93;133;1;3;8
004025;004;93;384;1;8;23
004026;004;93;149;1;3;9
004027;004;93;294;1;6;18
004028;004;93;134;1;3;8
004030;004;93;60;1;2;4
004031;004;93;578;1;12;35
004032;004;93;125;1;3;8
004033;004;93;759;2;15;46
004034;004;93;1164;2;23;70
004035;004;93;284;1;6;17
004036;004;93;986;2;20;59
004037;004;93;73;1;2;5
004039;004;93;1564;3;31;93
004040;004;93;65;1;2;4
004041;004;93;299;1;6;18
004042;004;93;138;1;3;9
004043;004;93;90;1;2;6
004045;004;93;1219;2;24;73
004046;004;93;803;2;16;48
004047;004;93;864;2;17;52
004049;004;93;5248;8;103;312
004050;004;93;28;1;1;2
004051;004;93;69;1;2;5
004053;004;93;524;1;11;32
004054;004;93;74;1;2;5
004055;004;93;185;1;4;11
004057;004;93;175;1;4;11
004058;004;93;274;1;6;17
004059;004;93;216;1;5;13
004061;004;93;501;1;10;30
004062;004;93;159;1;4;10
004063;004;93;1216;2;24;73
004065;004;93;647;1;13;39
004066;004;93;587;1;12;35
004067;004;93;56;1;2;4
004068;004;93;844;2;17;51
004069;004;93;138;1;3;9
004070;004;93;17329;26;340;1030
004072;004;93;117;1;3;7
004073;004;93;408;1;8;25
004074;004;93;106;1;3;7
004075;004;93;391;1;8;24
004076;004;93;874;2;18;52
004077;004;93;171;1;4;11
004079;004;93;1424;3;28;85
004081;004;93;403;1;8;24
004084;004;93;493;1;10;30
004085;004;93;54;1;2;4
004086;004;93;335;1;7;20
004087;004;93;130;1;3;8
004088;004;93;5103;8;100;304
004090;004;93;202;1;4;12
004091;004;93;96;1;2;6
004092;004;93;92;1;2;6
004093;004;93;61;1;2;4
004094;004;93;2681;4;53;160
004095;004;93;90;1;2;6
004096;004;93;1159;2;23;69
004097;004;93;410;1;9;25
004099;004;93;100;1;2;6
004101;004;93;129;1;3;8
004102;004;93;188;1;4;12
004104;004;93;379;1;8;23
004106;004;93;392;1;8;24
004107;004;93;4;1;1;1
004108;004;93;2005;3;40;120
004109;004;93;331;1;7;20
004110;004;93;1071;2;21;64
004111;004;93;1375;3;27;82
004112;004;93;22992;34;451;1366
004113;004;93;479;1;10;29
004115;004;93;117;1;3;7
004116;004;93;3778;6;74;225
004118;004;93;121;1;3;8
004120;004;93;122;1;3;8
004121;004;93;677;1;14;41
004122;004;93;521;1;11;31
004123;004;93;1161;2;23;69
004124;004;93;435;1;9;26
004126;004;93;426;1;9;26
004127;004;93;335;1;7;20
004128;004;93;210;1;5;13
004129;004;93;59;1;2;4
004130;004;93;197;1;4;12
004132;004;93;140;1;3;9
004133;004;93;239;1;5;15
004134;004;93;565;1;12;34
004135;004;93;725;2;15;44
004136;004;93;333;1;7;20
004137;004;93;42;1;1;3
004138;004;93;277;1;6;17
004139;004;93;531;1;11;32
004140;004;93;133;1;3;8
004141;004;93;381;1;8;23
004142;004;93;53;1;2;4
004143;004;93;5955;9;117;354
004144;004;93;352;1;7;21
004145;004;93;1499;3;30;90
004148;004;93;249;1;5;15
004149;004;93;2907;5;57;173
004150;004;93;190;1;4;12
004151;004;93;505;1;10;30
004152;004;93;3938;6;78;234
004154;004;93;87;1;2;6
004155;004;93;183;1;4;11
004156;004;93;248;1;5;15
004157;004;93;732;2;15;44
004158;004;93;426;1;9;26
004159;004;93;86;1;2;6
004160;004;93;1712;3;34;102
004161;004;93;347;1;7;21
004162;004;93;274;1;6;17
004163;004;93;567;1;12;34
004164;004;93;86;1;2;6
004166;004;93;1882;3;37;112
004167;004;93;305;1;6;19
004169;004;93;103;1;3;7
004170;004;93;70;1;2;5
004171;004;93;110;1;3;7
004172;004;93;764;2;15;46
004173;004;93;1029;2;21;62
004174;004;93;150;1;3;9
004175;004;93;89;1;2;6
004176;004;93;123;1;3;8
004177;004;93;43;1;1;3
004178;004;93;1330;2;27;79
004179;004;93;98;1;2;6
004180;004;93;82;1;2;5
004181;004;93;55;1;2;4
004182;004;93;214;1;5;13
004183;004;93;147;1;3;9
004184;004;93;141;1;3;9
004186;004;93;101;1;2;6
004187;004;93;50;1;1;3
004188;004;93;868;2;17;52
004189;004;93;602;1;12;36
004190;004;93;117;1;3;7
004191;004;93;16;1;1;1
004192;004;93;1263;2;25;76
004193;004;93;193;1;4;12
004194;004;93;98;1;2;6
004195;004;93;638;1;13;38
004197;004;93;3486;6;69;208
004199;004;93;202;1;4;12
004200;004;93;655;1;13;39
004201;004;93;121;1;3;8
004202;004;93;129;1;3;8
004203;004;93;473;1;10;29
004204;004;93;171;1;4;11
004205;004;93;1388;3;28;83
004206;004;93;439;1;9;27
004207;004;93;109;1;3;7
004208;004;93;612;1;12;37
004209;004;93;7697;12;151;458
004210;004;93;104;1;3;7
004211;004;93;181;1;4;11
004214;004;93;136;1;3;9
004216;004;93;240;1;5;15
004217;004;93;741;2;15;45
004218;004;93;229;1;5;14
004219;004;93;246;1;5;15
004220;004;93;412;1;9;25
004222;004;93;327;1;7;20
004224;004;93;93;1;2;6
004226;004;93;600;1;12;36
004227;004;93;290;1;6;18
004228;004;93;40;1;1;3
004229;004;93;285;1;6;17
004230;004;93;3263;5;64;194
004231;004;93;256;1;6;16
004233;004;93;271;1;6;17
004234;004;93;243;1;5;15
004235;004;93;60;1;2;4
004236;004;93;111;1;3;7
004237;004;93;132;1;3;8
004240;004;93;250;1;5;15
004241;004;93;194;1;4;12
004242;004;93;4271;7;84;254
004244;004;93;1687;3;34;101
004245;004;93;3246;5;64;193
005001;005;93;393;1;8;27
005003;005;93;438;1;9;31
005004;005;93;931;2;19;64
005006;005;93;2365;4;47;163
005007;005;93;369;1;8;26
005008;005;93;362;1;8;25
005009;005;93;107;1;3;8
005010;005;93;831;2;17;57
005011;005;93;413;1;9;29
005012;005;93;613;1;13;43
005013;005;93;141;1;3;10
005014;005;93;223;1;5;16
005016;005;93;255;1;5;18
005017;005;93;2585;4;51;178
005018;005;93;354;1;7;25
005019;005;93;157;1;4;11
005021;005;93;148;1;3;11
